	SRR1914886	SRR1914888	SRR1914890	SRR1914885	SRR1914887	SRR1914889
ENSMUSG00000002661.14	1892	1320	1678	1643	1782	1500
ENSMUSG00000002664.2	43	33	37	27	40	39
ENSMUSG00000002668.8	380	266	359	360	310	333
ENSMUSG00000002679.14	1727	1124	1481	1481	1570	1293
ENSMUSG00000002688.8	1559	1056	1458	1687	1648	1461
ENSMUSG00000002699.13	451	295	362	332	316	284
ENSMUSG00000002718.14	10871	7619	10395	10188	10462	9628
ENSMUSG00000002728.14	5688	3693	5013	4897	5273	4487
ENSMUSG00000002731.6	3596	2439	3143	3011	3091	2790
ENSMUSG00000002732.14	270	190	284	294	311	271
ENSMUSG00000002733.8	4707	3432	4401	4952	5315	4504
ENSMUSG00000002741.9	11005	7135	9751	9305	9369	8366
ENSMUSG00000002748.7	24425	19220	25663	25151	22368	22243
ENSMUSG00000002763.16	8990	7409	9895	9013	8741	8062
ENSMUSG00000002767.13	3905	2578	3262	3454	3437	3234
ENSMUSG00000002768.8	9018	6193	7856	6964	7239	6228
ENSMUSG00000002769.9	157	195	185	166	127	166
ENSMUSG00000002771.12	11038	9401	11869	8644	7848	7687
ENSMUSG00000002778.14	6246	4650	6077	5498	5662	4960
ENSMUSG00000002781.19	2560	1964	2562	2509	2451	2391
ENSMUSG00000002791.17	58	64	60	46	42	52
ENSMUSG00000002797.9	1792	1243	1686	1691	1834	1578
ENSMUSG00000002799.6	10840	8988	11312	10758	9241	9299
ENSMUSG00000002803.14	7059	4710	6294	6332	6696	5784
ENSMUSG00000002804.4	7953	5132	6590	6059	7320	6178
ENSMUSG00000002808.7	15460	11845	15548	16795	16159	15658
ENSMUSG00000002812.4	14740	12043	16406	15748	12887	13737
ENSMUSG00000002814.15	1295	878	1190	1265	1212	1211
ENSMUSG00000002820.6	4434	3098	4444	4528	4412	4173
ENSMUSG00000002825.8	1856	1406	1952	1729	1595	1458
ENSMUSG00000002831.13	882	667	1415	1399	1398	922
ENSMUSG00000002833.11	12478	9874	13227	12189	10383	10463
ENSMUSG00000002835.9	869	629	896	730	562	660
ENSMUSG00000002844.9	11194	8292	11000	11383	10762	10199
ENSMUSG00000002845.14	2052	1566	2187	2148	1882	1827
ENSMUSG00000002846.9	2477	1900	2470	2287	2317	2060
ENSMUSG00000002847.7	91	64	75	86	101	78
ENSMUSG00000002870.8	578	478	630	598	544	528
ENSMUSG00000002871.14	5263	4134	5347	5118	4695	4503
ENSMUSG00000002881.14	3882	2761	4012	4471	4318	3945
ENSMUSG00000002885.14	1419	1244	1690	1715	1246	1468
ENSMUSG00000002897.5	947	684	1078	938	821	923
ENSMUSG00000002900.16	2435	2052	2917	3306	2627	2914
ENSMUSG00000002908.17	908	606	968	873	883	840
ENSMUSG00000002910.11	796	522	941	728	827	745
ENSMUSG00000002930.6	1063	724	808	633	718	589
ENSMUSG00000002944.15	345	227	246	147	145	160
ENSMUSG00000002948.19	14784	10778	14442	14960	13894	13774
ENSMUSG00000002949.15	7586	5708	7492	7559	6770	6645
ENSMUSG00000002957.11	37588	28501	37623	30868	29278	28210
ENSMUSG00000002963.17	3270	2229	3003	2970	2864	2720
ENSMUSG00000002968.9	10186	7606	10088	9633	8889	8738
ENSMUSG00000002980.14	4273	3787	4567	2956	2444	2646
ENSMUSG00000002981.10	23934	18271	24011	21732	20782	20043
ENSMUSG00000002983.17	596	411	557	528	460	445
ENSMUSG00000002984.17	9753	7177	9113	8657	8714	8076
ENSMUSG00000002985.16	182229	134790	174592	157910	152336	150121
ENSMUSG00000002992.17	7	23	5	1	2	0
ENSMUSG00000002996.17	5129	3266	4914	4770	4638	4453
ENSMUSG00000002997.15	8990	5974	7798	8255	8782	7857
ENSMUSG00000003031.14	7824	5484	7447	8667	8551	7763
ENSMUSG00000003032.8	613	504	756	966	739	909
ENSMUSG00000003033.15	10342	7798	10613	9646	8741	9204
ENSMUSG00000003037.16	5543	3659	4965	4541	4798	4189
ENSMUSG00000003038.15	5316	3392	4782	4104	4407	3872
ENSMUSG00000003039.9	15656	10415	13839	12972	14140	12012
ENSMUSG00000003051.13	4	3	7	5	3	8
ENSMUSG00000003053.17	2	43	4	5	0	5
ENSMUSG00000003062.13	6891	4857	6500	6248	5927	5316
ENSMUSG00000003068.16	9066	6406	8402	8309	8348	7684
ENSMUSG00000003070.6	799	615	830	762	768	685
ENSMUSG00000003072.15	18710	13640	18284	18396	18554	16793
ENSMUSG00000003099.11	14551	10522	13731	12880	12627	11752
ENSMUSG00000003119.14	5615	3909	5317	4932	5163	4976
ENSMUSG00000003123.15	2260	1860	2374	2346	1998	2169
ENSMUSG00000003131.7	36259	24789	33022	31830	33402	29730
ENSMUSG00000003134.10	3917	3108	4159	4512	3844	4035
ENSMUSG00000003135.15	3355	2472	3200	3280	3161	2948
ENSMUSG00000003153.10	17428	13273	17137	16055	15170	14368
ENSMUSG00000003154.15	5332	4117	5517	5476	4706	4718
ENSMUSG00000003161.15	7788	5225	6950	6556	6760	5934
ENSMUSG00000003166.20	25443	18636	23832	23326	23067	21582
ENSMUSG00000003184.15	2871	2264	3006	2907	2427	2339
ENSMUSG00000003190.12	271	210	300	283	280	241
ENSMUSG00000003198.10	617	397	536	544	544	523
ENSMUSG00000003199.16	12641	8369	11482	9790	10475	8968
ENSMUSG00000003200.10	4419	3106	4419	4112	3650	3579
ENSMUSG00000003206.7	76	47	56	38	45	31
ENSMUSG00000003208.9	1292	895	1191	1167	1142	1111
ENSMUSG00000003226.7	22741	15376	22074	21306	21281	19823
ENSMUSG00000003227.4	66	39	41	37	61	46
ENSMUSG00000003228.9	3341	2267	3438	2607	2639	2200
ENSMUSG00000003233.12	8809	7186	9549	9014	7729	8091
ENSMUSG00000003234.16	13298	9570	12800	12997	12637	11989
ENSMUSG00000003235.13	7360	5019	6822	6459	6470	5915
ENSMUSG00000003269.17	6936	4835	6473	6059	6178	5550
ENSMUSG00000003271.17	581	453	576	597	498	502
ENSMUSG00000003273.14	10642	8358	11116	8880	8112	7542
ENSMUSG00000003279.17	24499	17075	24698	24245	24683	22027
ENSMUSG00000003282.9	526	400	492	456	391	399
ENSMUSG00000003283.14	281	211	299	346	304	299
ENSMUSG00000003299.10	5077	3786	4995	4701	4650	4395
ENSMUSG00000003308.15	11194	7815	9892	10310	10571	9696
ENSMUSG00000003309.14	74	63	106	68	59	66
ENSMUSG00000003316.14	45557	37008	48928	46376	38530	41813
ENSMUSG00000003341.9	295	185	295	212	207	180
ENSMUSG00000003344.14	11843	8538	11153	10936	10795	9910
ENSMUSG00000003345.16	19670	13632	17848	16890	17691	15438
ENSMUSG00000003346.14	9965	6805	8875	8327	9633	7940
ENSMUSG00000003348.10	3224	2261	2991	2723	2637	2438
ENSMUSG00000003352.14	21423	12817	19974	12170	11492	11424
ENSMUSG00000003354.6	1671	1254	1632	1322	1196	1368
ENSMUSG00000003355.7	422	289	409	364	343	326
ENSMUSG00000003360.15	12187	9628	12662	12833	11487	11457
ENSMUSG00000003363.15	55673	44040	54751	49026	45706	44182
ENSMUSG00000003378.9	22461	17416	21495	18175	17750	16533
ENSMUSG00000003379.7	34	40	41	52	31	39
ENSMUSG00000003380.11	20127	13586	17317	16519	16974	15681
ENSMUSG00000003382.18	5786	4289	5863	6315	5736	5601
ENSMUSG00000003402.14	11403	8937	11622	11031	10000	9595
ENSMUSG00000003410.8	39787	30008	40425	36043	34080	32809
ENSMUSG00000003411.10	4618	3126	3805	2480	2924	2474
ENSMUSG00000003418.11	1814	1331	1852	2122	1984	1811
ENSMUSG00000003420.8	1278	1034	1419	1469	1331	1272
ENSMUSG00000003421.13	5754	4241	5683	5676	5334	5347
ENSMUSG00000003423.15	2520	1749	2280	1952	2008	1672
ENSMUSG00000003429.11	21754	13893	18170	16915	18838	15623
ENSMUSG00000003435.9	23799	18577	24494	25121	22544	22539
ENSMUSG00000003436.11	393	303	366	267	276	257
ENSMUSG00000003437.14	9082	6912	9088	8374	7648	7400
ENSMUSG00000003438.17	3877	2846	3726	3589	3465	3170
ENSMUSG00000003444.8	2659	1888	2329	2227	2380	2176
ENSMUSG00000003452.15	11465	7501	10751	9763	9768	8974
ENSMUSG00000003458.12	7162	5477	7580	7228	6416	6342
ENSMUSG00000003464.13	9644	6402	8769	7929	8084	7184
ENSMUSG00000003469.9	19450	14916	19887	19511	18523	18239
ENSMUSG00000003476.16	600	485	660	529	488	439
ENSMUSG00000003477.5	43	28	17	5	24	30
ENSMUSG00000003484.4	3	7	12	13	9	10
ENSMUSG00000003500.13	8864	6366	9001	7791	7146	7054
ENSMUSG00000003505.15	0	0	0	0	2	0
ENSMUSG00000003518.13	17193	12174	16782	15421	16143	14953
ENSMUSG00000003526.12	1938	1567	2270	2323	2061	1950
ENSMUSG00000003527.9	3923	2847	3678	3683	3654	3575
ENSMUSG00000003528.15	7768	5613	7427	5844	5696	5563
ENSMUSG00000003531.15	3190	2133	2776	2486	2583	2295
ENSMUSG00000003534.17	14212	11042	15724	12607	11265	12796
ENSMUSG00000003541.6	1075	720	1084	737	585	573
ENSMUSG00000003545.3	1512	847	1269	853	2097	1329
ENSMUSG00000003546.10	4883	3748	5012	4574	3930	4044
ENSMUSG00000003549.9	2030	1503	1998	1890	1689	1650
ENSMUSG00000003555.8	17	16	23	8	7	10
ENSMUSG00000003559.8	3958	2721	3353	3422	3730	3114
ENSMUSG00000003573.15	1328	926	1306	1254	1241	1190
ENSMUSG00000003575.13	19175	14714	18464	18629	18302	17579
ENSMUSG00000003581.14	5058	3821	4742	4114	3872	3652
ENSMUSG00000003585.13	4304	2974	4186	3510	3720	3507
ENSMUSG00000003604.14	1217	898	1170	1426	1292	1240
ENSMUSG00000003617.16	1483	1270	1909	1949	1267	1539
ENSMUSG00000003623.4	3577	2555	3403	3582	3660	3501
ENSMUSG00000003644.17	3452	2561	3388	3243	3086	3055
ENSMUSG00000003657.9	47551	31831	42641	26862	27799	25665
ENSMUSG00000003660.10	19684	16886	22320	23228	18443	20840
ENSMUSG00000003662.10	7359	5263	7018	7112	7086	6410
ENSMUSG00000003665.7	672	491	677	595	545	566
ENSMUSG00000003680.16	1616	1212	1463	1222	1226	1118
ENSMUSG00000003721.14	8519	5686	7847	7637	7993	6999
ENSMUSG00000003731.13	19307	14414	19226	18026	17564	16339
ENSMUSG00000003746.16	2696	1889	2595	2321	2185	2206
ENSMUSG00000003752.9	1437	1016	1316	1201	1138	1105
ENSMUSG00000003762.13	4969	3569	4528	3744	3483	3619
ENSMUSG00000003778.14	11760	8683	11665	11614	10567	10675
ENSMUSG00000003779.16	310	244	284	344	283	263
ENSMUSG00000003808.18	5382	3901	5348	5270	4815	4653
ENSMUSG00000003809.14	3357	2585	3538	3144	2996	2726
ENSMUSG00000003810.12	21256	16250	22130	18406	16725	16644
ENSMUSG00000003812.13	1481	1088	1514	1459	1324	1262
ENSMUSG00000003813.15	9342	6427	8336	9075	8680	8197
ENSMUSG00000003814.8	39074	31923	44605	36932	33311	33700
ENSMUSG00000003824.12	233	175	240	182	192	172
ENSMUSG00000003847.16	21918	16312	23234	22129	19905	20630
ENSMUSG00000003848.14	4117	3024	4092	4243	3863	3847
ENSMUSG00000003849.8	717	425	592	510	560	504
ENSMUSG00000003863.18	19804	15451	20455	20598	19430	18429
ENSMUSG00000003865.16	3234	2501	3366	3249	2831	2803
ENSMUSG00000003868.14	4226	3219	4219	3989	3826	3573
ENSMUSG00000003872.9	3872	2845	3737	3295	3441	2931
ENSMUSG00000003873.11	3929	2678	3451	3268	3266	3031
ENSMUSG00000003882.5	141	142	178	141	130	156
ENSMUSG00000003923.14	5308	3495	4743	4780	5236	4430
ENSMUSG00000003929.11	3367	2426	3293	2899	2870	2616
ENSMUSG00000003934.5	22074	16442	21164	16518	17179	16282
ENSMUSG00000003948.17	10517	7103	9466	8714	9230	7508
ENSMUSG00000003949.16	22758	15618	22669	28448	25660	22778
ENSMUSG00000003955.8	2681	1791	2254	2311	2317	2104
ENSMUSG00000003970.9	36663	23802	31490	30008	31696	27900
ENSMUSG00000003974.6	4533	3273	4811	4197	4053	4010
ENSMUSG00000003992.15	8275	5793	7559	9601	9336	9187
ENSMUSG00000004018.9	1001	665	918	844	812	717
ENSMUSG00000004031.13	9839	7097	9678	9397	9324	8522
ENSMUSG00000004032.10	16255	10373	14555	13931	15373	13035
ENSMUSG00000004035.12	4429	3165	4073	3493	3970	3448
ENSMUSG00000004038.9	5	14	5	5	5	3
ENSMUSG00000004040.16	9741	7798	10062	13972	12128	12464
ENSMUSG00000004043.14	664	596	754	725	662	734
ENSMUSG00000004044.9	1677	1841	2270	2573	1632	2245
ENSMUSG00000004054.9	3561	2546	3558	3250	3067	2960
ENSMUSG00000004056.15	7126	5383	7662	6620	6552	6034
ENSMUSG00000004069.17	8906	6353	8590	8295	8327	7622
ENSMUSG00000004070.15	8924	6067	8016	7943	7783	7332
ENSMUSG00000004071.13	36868	26388	34997	34778	33582	31794
ENSMUSG00000004085.14	1855	1483	2001	2806	2623	2726
ENSMUSG00000004096.9	8800	5645	7950	7764	8021	7080
ENSMUSG00000004098.7	1365	834	1592	1221	806	1180
ENSMUSG00000004099.16	11943	9772	12326	13106	11190	11430
ENSMUSG00000004100.12	2377	1768	2379	2346	2067	2104
ENSMUSG00000004105.8	601	456	729	738	743	685
ENSMUSG00000004110.16	36913	28031	39546	31915	26873	30454
ENSMUSG00000004113.18	29066	24043	29637	26508	24177	23896
ENSMUSG00000004127.12	1719	1227	1681	1516	1465	1395
ENSMUSG00000004151.17	10297	6354	10664	9793	8503	7962
ENSMUSG00000004187.11	48965	34846	46517	44217	41838	40511
ENSMUSG00000004207.14	210176	164190	221804	218822	191705	197337
ENSMUSG00000004221.16	7807	5321	7090	6547	6585	6077
ENSMUSG00000004231.15	29	35	25	17	15	20
ENSMUSG00000004233.14	1464	1001	1390	1226	1137	1149
ENSMUSG00000004263.15	24694	18390	23921	22919	20507	19067
ENSMUSG00000004264.17	9595	6552	8795	8063	8137	7598
ENSMUSG00000004266.15	317	202	282	234	284	271
ENSMUSG00000004267.16	128094	100918	136621	130259	115275	118783
ENSMUSG00000004268.11	3653	2537	3413	3393	3438	3059
ENSMUSG00000004270.13	2527	2001	2859	2786	2428	2581
ENSMUSG00000004285.12	11178	7461	9848	8856	9706	8267
ENSMUSG00000004296.14	0	0	0	0	2	0
ENSMUSG00000004317.14	9933	7753	9971	9255	8403	8651
ENSMUSG00000004319.15	33638	23084	31310	31888	32455	29646
ENSMUSG00000004328.15	1338	1042	1905	1529	1162	1125
ENSMUSG00000004341.8	29	21	30	12	22	30
ENSMUSG00000004344.12	0	0	0	0	1	0
ENSMUSG00000004347.16	2548	1825	2494	2172	2432	2499
ENSMUSG00000004356.8	4669	3853	5313	5048	4255	4221
ENSMUSG00000004359.16	20	12	20	25	21	24
ENSMUSG00000004360.9	14058	11033	15328	14187	12627	11801
ENSMUSG00000004364.14	20550	13856	18866	18466	18940	16996
ENSMUSG00000004366.4	11413	9640	10732	6723	7037	5435
ENSMUSG00000004371.15	73	47	79	70	44	46
ENSMUSG00000004383.18	10276	7545	10211	8537	8444	8129
ENSMUSG00000004393.10	5518	4066	5395	5347	5059	4973
ENSMUSG00000004394.12	11714	8545	11261	11056	10497	9682
ENSMUSG00000004415.15	1328	1075	1549	1056	765	885
ENSMUSG00000004446.12	1956	1420	1812	1524	1630	1428
ENSMUSG00000004451.14	2448	1784	2435	2764	2819	2572
ENSMUSG00000004455.16	17107	11779	16375	16236	16201	14890
ENSMUSG00000004460.17	5807	4188	5669	5014	5051	4301
ENSMUSG00000004462.7	2082	1412	1936	1706	1718	1556
ENSMUSG00000004473.10	486	404	547	393	357	372
ENSMUSG00000004500.9	1894	1266	1731	1670	1643	1468
ENSMUSG00000004508.6	5131	3703	4937	4758	4563	4502
ENSMUSG00000004530.12	15239	11474	15055	14642	13933	14047
ENSMUSG00000004535.12	22935	15479	21658	21945	22298	19949
ENSMUSG00000004540.7	2	0	2	0	0	0
ENSMUSG00000004542.15	30	15	32	15	26	16
ENSMUSG00000004552.16	11	7	20	25	8	11
ENSMUSG00000004558.15	123911	94977	126299	121940	123150	106552
ENSMUSG00000004561.14	4223	3234	4270	4486	3762	3852
ENSMUSG00000004562.16	11499	9450	12349	11002	8797	9376
ENSMUSG00000004565.15	15796	13227	17351	16471	13051	14313
ENSMUSG00000004567.16	9297	7330	9567	9284	8004	8309
ENSMUSG00000004568.12	9084	7235	9509	9911	9236	8906
ENSMUSG00000004591.16	4895	3516	5000	4931	4407	4181
ENSMUSG00000004609.11	791	619	759	696	727	629
ENSMUSG00000004610.4	4134	2814	3703	3286	3536	3053
ENSMUSG00000004612.9	3	1	3	1	1	1
ENSMUSG00000004626.14	3410	2540	3492	2577	2169	2292
ENSMUSG00000004630.18	51	34	84	82	53	57
ENSMUSG00000004631.15	3442	2397	3196	3352	3435	3072
ENSMUSG00000004633.17	7485	5307	7235	9124	10108	8603
ENSMUSG00000004637.15	3656	2604	3337	3741	3440	3717
ENSMUSG00000004642.13	4341	3115	4052	4044	4169	3492
ENSMUSG00000004651.6	25	16	28	19	16	21
ENSMUSG00000004654.6	5	3	2	1	0	0
ENSMUSG00000004655.5	80	53	261	59	40	40
ENSMUSG00000004661.15	865	657	840	844	827	823
ENSMUSG00000004665.10	383	346	507	604	373	502
ENSMUSG00000004667.18	5694	3790	5076	4891	4880	4385
ENSMUSG00000004668.14	69	31	39	28	21	43
ENSMUSG00000004677.17	11618	9704	13048	11977	10151	10650
ENSMUSG00000004698.10	7956	5692	8118	11066	10180	9471
ENSMUSG00000004707.14	9	11	15	7	13	7
ENSMUSG00000004709.14	16	12	14	9	8	10
ENSMUSG00000004730.15	364	222	327	256	271	241
ENSMUSG00000004748.5	6687	4403	5822	5932	5981	5433
ENSMUSG00000004768.14	5415	3868	5299	5174	4933	4635
ENSMUSG00000004771.12	18985	12697	17798	16711	17315	15552
ENSMUSG00000004788.11	4513	3267	4228	4101	4088	3599
ENSMUSG00000004789.10	17577	12806	17701	17118	16303	15837
ENSMUSG00000004791.7	657	450	612	527	534	486
ENSMUSG00000004798.14	15526	10586	14601	13159	13486	11977
ENSMUSG00000004814.10	99	98	104	106	78	98
ENSMUSG00000004815.12	14749	11713	15533	14299	12577	12746
ENSMUSG00000004821.1	0	0	0	0	0	0
ENSMUSG00000004837.2	538	443	514	623	569	532
ENSMUSG00000004842.18	38	22	42	45	29	39
ENSMUSG00000004843.7	5797	3767	5230	4750	5005	4399
ENSMUSG00000004846.10	6000	5001	6575	6356	5289	5395
ENSMUSG00000004849.14	19420	12905	17169	14538	15240	13054
ENSMUSG00000004864.13	25	18	16	14	14	7
ENSMUSG00000004865.16	10096	8291	11009	10648	9455	9597
ENSMUSG00000004872.15	175	104	189	149	54	161
ENSMUSG00000004880.11	2277	1762	2381	2652	2243	2329
ENSMUSG00000004885.5	118	57	87	168	113	73
ENSMUSG00000004891.16	1291	1203	1403	1391	994	1372
ENSMUSG00000004892.13	33325	26613	35168	30738	26932	30318
ENSMUSG00000004894.10	4473	3567	5465	5320	5047	5307
ENSMUSG00000004895.9	5280	3820	4989	4847	4837	4505
ENSMUSG00000004896.16	5973	4573	6160	6310	5263	5261
ENSMUSG00000004897.16	19378	13355	17973	16111	15885	14669
ENSMUSG00000004902.7	12849	9512	12207	12351	12676	11399
ENSMUSG00000004929.12	5303	4112	5187	4838	4714	4546
ENSMUSG00000004931.11	3019	2296	3000	3254	2931	2685
ENSMUSG00000004933.17	17184	12459	15847	13809	13412	12455
ENSMUSG00000004934.14	3034	2251	3099	2945	2690	2559
ENSMUSG00000004936.8	29534	20712	26907	27485	27841	25432
ENSMUSG00000004937.6	15638	11589	15087	15260	14709	13977
ENSMUSG00000004939.7	72	46	81	71	54	59
ENSMUSG00000004945.15	5106	3310	4325	4228	4676	4115
ENSMUSG00000004947.15	1314	1087	1432	1383	1224	1136
ENSMUSG00000004948.12	17	10	11	13	14	15
ENSMUSG00000004951.10	478	465	750	644	334	457
ENSMUSG00000004952.13	3075	2479	3322	3226	2698	2625
ENSMUSG00000004961.7	15922	11582	13461	10390	10738	9507
ENSMUSG00000004980.16	74360	55102	74887	74103	67589	64690
ENSMUSG00000004988.9	90	67	95	67	71	98
ENSMUSG00000004994.12	1680	1208	1626	1635	1488	1440
ENSMUSG00000004996.9	1550	1023	1308	1233	1269	1125
ENSMUSG00000005034.15	99889	70110	89670	93527	93264	87674
ENSMUSG00000005043.13	2834	2217	2715	2689	2709	2530
ENSMUSG00000005045.16	64788	48763	61250	54776	50005	51056
ENSMUSG00000005054.7	2368	1583	2161	2015	2123	1788
ENSMUSG00000005057.13	1621	1238	1609	1414	1224	1200
ENSMUSG00000005069.12	7596	5955	7987	7530	6862	6621
ENSMUSG00000005078.16	6708	4357	6025	5843	6096	5171
ENSMUSG00000005087.17	1103	816	975	1177	927	931
ENSMUSG00000005089.15	191339	148878	199885	178643	175339	163285
ENSMUSG00000005102.13	6302	4974	6298	6903	6137	6312
ENSMUSG00000005103.12	25074	19724	25542	21476	20155	20041
ENSMUSG00000005107.13	214	128	193	129	125	133
ENSMUSG00000005124.10	59	46	68	77	74	80
ENSMUSG00000005125.13	17895	14636	22332	20936	18072	19818
ENSMUSG00000005131.4	100	64	92	80	77	70
ENSMUSG00000005142.10	4603	3735	5173	4450	3735	3957
ENSMUSG00000005148.8	765	596	665	1109	1090	931
ENSMUSG00000005150.16	3537	2598	3367	3226	3049	2830
ENSMUSG00000005161.15	26818	18820	25467	23041	23348	21043
ENSMUSG00000005198.15	18447	14827	19825	18450	15679	17065
ENSMUSG00000005202.2	3	4	4	6	6	11
ENSMUSG00000005204.12	8237	6081	8294	7630	7276	6738
ENSMUSG00000005220.10	118	101	107	129	140	98
ENSMUSG00000005225.15	3399	2723	3657	4127	3532	3550
ENSMUSG00000005232.11	1	1	1	1	0	0
ENSMUSG00000005233.16	53	36	45	33	26	31
ENSMUSG00000005237.14	2071	1464	2378	1852	1395	1804
ENSMUSG00000005251.15	329	222	378	527	571	515
ENSMUSG00000005262.13	10792	7364	9835	10280	9580	9316
ENSMUSG00000005267.13	2865	2126	2845	2647	2490	2403
ENSMUSG00000005268.20	6084	3641	5476	4118	5042	4679
ENSMUSG00000005299.6	13672	10364	13839	13014	12448	12095
ENSMUSG00000005312.15	29164	21994	29731	31331	28737	28325
ENSMUSG00000005320.9	146	103	119	137	67	122
ENSMUSG00000005338.13	52525	40281	52482	45286	41158	40357
ENSMUSG00000005339.10	0	0	0	0	0	0
ENSMUSG00000005354.16	10251	7392	9828	9892	10207	9206
ENSMUSG00000005355.9	0	0	0	0	0	0
ENSMUSG00000005357.9	3027	2417	2903	2368	2115	2078
ENSMUSG00000005360.14	76049	55127	71458	67752	68466	60379
ENSMUSG00000005362.14	11041	7143	9846	9679	10296	9057
ENSMUSG00000005364.11	61	36	53	56	58	45
ENSMUSG00000005370.4	3413	2632	3620	3602	2979	3087
ENSMUSG00000005371.15	18257	12554	16863	16581	16505	14930
ENSMUSG00000005373.13	559	391	548	547	483	458
ENSMUSG00000005374.13	4612	3459	4584	4483	4235	4126
ENSMUSG00000005378.17	3137	2341	3185	2907	2726	2459
ENSMUSG00000005397.8	1197	1379	1791	1666	1013	1423
ENSMUSG00000005410.6	405	356	481	422	376	332
ENSMUSG00000005413.8	567	388	581	444	405	416
ENSMUSG00000005417.17	51782	40118	54566	52323	46714	46141
ENSMUSG00000005442.13	25875	19868	26315	21072	19443	19595
ENSMUSG00000005447.12	3433	2219	2860	1712	1772	1499
ENSMUSG00000005465.9	50	36	44	33	28	31
ENSMUSG00000005469.10	40372	29360	38344	32782	32006	30209
ENSMUSG00000005470.8	130	87	103	107	120	110
ENSMUSG00000005474.9	46	38	28	28	20	22
ENSMUSG00000005481.18	2069	1552	2070	1995	1797	1734
ENSMUSG00000005483.10	8421	5406	7850	8631	7237	6289
ENSMUSG00000005493.15	381	276	399	377	326	389
ENSMUSG00000005501.14	4688	3727	5030	4652	3956	4349
ENSMUSG00000005503.8	0	0	0	0	0	0
ENSMUSG00000005505.12	2233	1548	2123	1894	1931	1765
ENSMUSG00000005506.16	12886	9560	12661	11746	11131	10289
ENSMUSG00000005510.9	5548	3836	5096	5389	5459	4874
ENSMUSG00000005514.14	12713	9600	12544	11344	10797	10328
ENSMUSG00000005533.10	11260	8621	12556	14752	13223	13287
ENSMUSG00000005534.10	9692	7528	10075	9805	9092	8988
ENSMUSG00000005540.10	270	202	308	275	254	265
ENSMUSG00000005547.14	26	88	21	5	11	27
ENSMUSG00000005553.14	187	149	149	69	61	58
ENSMUSG00000005566.14	19151	14256	18749	18351	17185	16529
ENSMUSG00000005575.16	14566	10416	13553	12656	13343	12003
ENSMUSG00000005580.11	4526	3586	5035	5539	4953	5123
ENSMUSG00000005583.16	6715	4442	6698	11308	10842	9259
ENSMUSG00000005609.16	10206	7915	11118	10593	9535	9274
ENSMUSG00000005610.17	97158	66487	91741	91915	93810	83409
ENSMUSG00000005611.15	1758	1387	2358	3289	3011	2549
ENSMUSG00000005615.15	8018	5491	7851	7319	7302	6811
ENSMUSG00000005621.11	6013	4337	5876	5769	5323	5271
ENSMUSG00000005625.15	14622	10043	13414	13662	13350	12409
ENSMUSG00000005628.12	178	115	189	218	130	181
ENSMUSG00000005640.11	316	120	255	129	228	217
ENSMUSG00000005649.17	72	25	83	95	24	37
ENSMUSG00000005656.9	6577	4380	6008	6015	5815	5164
ENSMUSG00000005667.8	1794	1305	1756	1552	1614	1530
ENSMUSG00000005672.12	3418	2725	3451	3813	3644	3550
ENSMUSG00000005674.9	8827	6090	8205	7126	7698	6300
ENSMUSG00000005677.14	65	67	61	61	67	61
ENSMUSG00000005681.12	1	333	8	8	2	30
ENSMUSG00000005682.9	4680	3781	5186	5511	4150	4766
ENSMUSG00000005683.8	34281	25223	34651	32498	30988	29931
ENSMUSG00000005686.17	5828	4449	5682	5582	5183	5222
ENSMUSG00000005687.14	10288	6947	9017	9250	9362	8220
ENSMUSG00000005696.11	95	64	72	95	109	80
ENSMUSG00000005698.15	8785	6335	8284	8399	7899	7412
ENSMUSG00000005699.16	2587	1784	2305	2289	2596	2150
ENSMUSG00000005705.10	570	412	315	379	338	306
ENSMUSG00000005716.16	2561	1856	2883	6156	5845	7129
ENSMUSG00000005718.8	714	522	692	605	590	586
ENSMUSG00000005732.14	3540	2370	3002	2695	2898	2490
ENSMUSG00000005763.15	329	278	344	327	221	219
ENSMUSG00000005774.12	6037	4419	5773	5304	4837	4903
ENSMUSG00000005779.12	15966	10685	13868	13416	14010	12309
ENSMUSG00000005800.3	0	0	5	6	2	5
ENSMUSG00000005802.12	4286	2853	4041	3785	4078	3393
ENSMUSG00000005803.14	939	660	816	732	742	655
ENSMUSG00000005804.14	5082	3442	4572	4449	4614	3850
